"","gene","r2_norm","r2_residual"
"1","ENSG00000227232.5",0.0268710323630618,0.0721486377063866
"2","ENSG00000238009.6",0.066049790527425,0.0628870668990007
"3","ENSG00000241860.6",0.00403708395799617,0.0517576213677224
"4","ENSG00000279457.3",0.0278878450480604,0.0489642914489504
"5","ENSG00000228463.9",0.0434769947944455,0.0354413871123151
"6","ENSG00000236679.2",NA,NA
"7","ENSG00000237094.11",NA,NA
"8","ENSG00000225972.1",0.0707407065105298,0.0229351668900742
"9","ENSG00000225630.1",0.0169801574287825,0.0256674233894829
"10","ENSG00000237973.1",0.0555508183732776,0.059827715312217
"11","ENSG00000229344.1",0.0715713479418988,0.013036129637546
"12","ENSG00000248527.1",0.0294240879668309,0.081555770980407
"13","ENSG00000198744.5",0.0363385222771527,0.0254180332789745
"14","ENSG00000228327.3",0.0261776492934127,0.0740041482167771
"15","ENSG00000237491.8",0.0314978686481767,0.0482247792542
"16","ENSG00000230092.7",0.0173527866543479,0.0520703606673934
"17","ENSG00000228794.8",0.0532330913699176,0.0366619386072059
"18","ENSG00000225880.5",0.0134761841867061,0.0508620040052434
"19","ENSG00000230021.8",0.0533862455271801,0.0856604635118767
"20","ENSG00000230699.2",0.0387690471721275,0.0450993478622339
"21","ENSG00000223764.2",0.101948034807208,0.0654174104604257
"22","ENSG00000187634.11",0.044013466989879,0.0308816926226305
"23","ENSG00000188976.10",0.020302733509701,0.0177656374010107
"24","ENSG00000187961.13",0.0392695644347645,0.0263802208194323
"25","ENSG00000272512.1",0.0495873337880899,0.180977255476061
"26","ENSG00000188290.10",0.00323091035278886,0.0250496146804663
"27","ENSG00000187608.8",0.0236191452181484,0.0454934978933917
"28","ENSG00000188157.13",0.0631135232923143,0.0340395720375156
"29","ENSG00000217801.9",0.119252014115433,0.0723900329259893
"30","ENSG00000131591.17",0.0696961712977378,0.319246228613647
"31","ENSG00000162571.13",0.468461857744971,0.43637875817069
"32","ENSG00000205231.1",0.528210065139143,0.516632170346679
"33","ENSG00000186827.10",0.0123809331824856,0.0154708303679891
"34","ENSG00000078808.16",0.0217400922530554,0.114239162673356
"35","ENSG00000176022.4",0.010353431431288,0.0275143019779269
"36","ENSG00000184163.3",0.0236744318100584,0.0492783766062448
"37","ENSG00000260179.1",0.072851357800029,0.117989034792895
"38","ENSG00000160087.20",0.0268318081110998,0.0582862138046073
"39","ENSG00000230415.1",0.0150947593396093,0.0151363520842131
"40","ENSG00000162572.19",0.0207412855161583,0.0879237997318218
"41","ENSG00000169972.11",0.0355524547116542,0.0199499517542239
"42","ENSG00000131584.18",0.0569925679961208,0.035561781282117
"43","ENSG00000240731.1",0.0248617466157294,0.0121687899418438
"44","ENSG00000127054.19",0.0480777170737691,0.0146314687731804
"45","ENSG00000224051.6",0.0524124609220996,0.0425224363782166
"46","ENSG00000169962.4",0.0146241774979357,0.0371255034004364
"47","ENSG00000107404.18",0.0253281482736412,0.0169349652369174
"48","ENSG00000162576.16",0.050883821049354,0.0168779522454881
"49","ENSG00000175756.13",0.0964705516547717,0.0152424698312721
"50","ENSG00000221978.11",0.0627507869347956,0.0619339929707394
"51","ENSG00000224870.6",0.0347050123104425,0.0389824445103525
"52","ENSG00000242485.5",0.0419944046503626,0.0176976291996654
"53","ENSG00000272455.1",0.0204398468102997,0.0323901533656358
"54","ENSG00000225905.1",0.118366004856555,0.0519703045179567
"55","ENSG00000235098.8",0.170220808945538,0.313766837539171
"56","ENSG00000205116.3",0.0226459192149018,0.0258206498819595
"57","ENSG00000225285.1",0.0178585545850372,0.0309460031209892
"58","ENSG00000179403.11",0.00793753804225799,0.0231671414956596
"59","ENSG00000215915.9",0.0276963099161934,0.0235838482505206
"60","ENSG00000160072.19",0.0748036743953568,0.162793422080299
"61","ENSG00000197785.13",0.0417012086692188,0.0237065468775599
"62","ENSG00000205090.8",0.0247890224355555,0.0398281530304103
"63","ENSG00000160075.11",0.0264150362569152,0.0570994200237645
"64","ENSG00000215014.4",0.060238056038088,0.0549787784713409
"65","ENSG00000228594.3",0.0330709061386424,0.0048835685930375
"66","ENSG00000197530.12",0.0887777701121645,0.0294209969483225
"67","ENSG00000272106.1",0.0499661473716191,0.0691610106493678
"68","ENSG00000248333.8",0.0541778779205699,0.0373635483118294
"69","ENSG00000272004.1",0.0700207813987634,0.0736506530611479
"70","ENSG00000189339.11",0.0710038501614219,0.161697806343923
"71","ENSG00000008128.22",0.0380036489341498,0.018488826940664
"72","ENSG00000227775.3",0.044548836676078,0.0808753512371451
"73","ENSG00000268575.1",0.066430645031294,0.0329115738038759
"74","ENSG00000215790.6",0.208378091553089,0.299705763778052
"75","ENSG00000008130.15",0.0272619460842195,0.0766134127255745
"76","ENSG00000078369.17",0.0657083841389309,0.052875105318254
"77","ENSG00000231050.1",0.0031007325910813,0.113927763252579
"78","ENSG00000169885.9",0.0546868869814191,0.0165345305090156
"79","ENSG00000178821.12",0.0251252973347119,0.0519956750897085
"80","ENSG00000142609.17",0.0355168982066908,0.0126123064902846
"81","ENSG00000233542.1",0.0265125350001125,0.0144051726966837
"82","ENSG00000187730.7",0.0347430713496615,0.027195862445254
"83","ENSG00000067606.16",0.0457005371783988,0.0911004403484602
"84","ENSG00000182873.5",0.0234435064268166,0.0567640151947958
"85","ENSG00000162585.16",0.0375022939156147,0.199822140499502
"86","ENSG00000157933.9",0.0742521536970132,0.0262822600505789
"87","ENSG00000269896.2",0.123248312083244,0.07923826638772
"88","ENSG00000272420.1",0.0283748656107516,0.0506685104125739
"89","ENSG00000116151.13",0.0904216268023282,0.0787311938360272
"90","ENSG00000157916.19",0.0531115583328637,0.0538973115198654
"91","ENSG00000157911.9",0.0877099247120065,0.0494969621451129
"92","ENSG00000149527.17",0.0661587406047765,0.0946153444756679
"93","ENSG00000157881.13",0.0486602918222223,0.000332397014347186
"94","ENSG00000197921.5",0.0215582037216877,0.0464121374364781
"95","ENSG00000272449.1",0.0433206882911425,0.0254653829763875
"96","ENSG00000157873.17",0.0364685548162528,0.17751931957601
"97","ENSG00000238164.6",0.0188090447395975,0.0112627781380116
"98","ENSG00000157870.14",0.0303815638553532,0.0196821237182075
"99","ENSG00000142606.15",0.129571351645544,0.147927553796868
"100","ENSG00000215912.12",0.121052376088799,0.0198406747076153
"101","ENSG00000177133.10",0.0781356988660197,0.0289219017726802
"102","ENSG00000142611.16",0.0283769596475667,0.115259440672262
"103","ENSG00000279839.1",0.0403110850098252,0.016621035642809
"104","ENSG00000272235.1",0.0856494370945234,0.0126561382379184
"105","ENSG00000130762.14",0.124244738583423,0.145358629359797
"106","ENSG00000162591.15",0.087760602690346,0.0377349638078157
"107","ENSG00000238260.1",0.018045744649303,0.0352100690895895
"108","ENSG00000158109.14",0.0563003778062382,0.0122802908762854
"109","ENSG00000078900.14",0.0431277857205243,0.102695132700382
"110","ENSG00000116213.15",0.0190914935221141,0.0177635523026168
"111","ENSG00000227372.11",0.165489506697539,0.243188969840793
"112","ENSG00000235169.7",0.00720074420981528,0.0698215987005724
"113","ENSG00000130764.9",0.0627475059725855,0.0663224575678053
"114","ENSG00000116198.12",0.0533586634415882,0.0218377210263258
"115","ENSG00000169598.15",0.0729546690962327,0.0425006387979688
"116","ENSG00000198912.10",0.00964408778457784,0.143375233475532
"117","ENSG00000236423.5",0.0248427103786238,0.0270725745319001
"118","ENSG00000196581.10",0.0197136907996013,0.0204160100836145
"119","ENSG00000236948.2",0.173346641845399,0.0556947544698804
"120","ENSG00000069424.14",0.00727050886507401,0.0750223031950207
"121","ENSG00000131697.17",0.0401297096799593,0.19026144900355
"122","ENSG00000116254.17",0.0438296468245337,0.0174704792459472
"123","ENSG00000158286.12",0.0452912121993322,0.032294647993526
"124","ENSG00000116251.9",0.0298677427080294,0.0461714344638988
"125","ENSG00000116237.15",0.141419133533176,0.233168598829968
"126","ENSG00000225077.2",0.0716773217222167,0.0173226556809936
"127","ENSG00000232952.1",0.0124186917389062,0.0889748359778654
"128","ENSG00000198890.7",0.0382934350352103,0.038221279508387
"129","ENSG00000162631.18",0.031422065061785,0.0502460302988933
"130","ENSG00000134215.15",0.0291834394118844,0.0333882498158655
"131","ENSG00000226822.2",0.0462724471847913,0.0412868875883393
"132","ENSG00000280186.1",0.0502023034337087,0.0825007720392255
"133","ENSG00000085491.15",0.395039559603218,0.546054485695151
"134","ENSG00000196427.13",0.0508979274314993,0.0512278682351679
"135","ENSG00000241361.8",0.134576575647138,0.0511219126909272
"136","ENSG00000243967.4",0.0245617415730296,0.0410524276658594
"137","ENSG00000186086.17",0.0269121466932025,0.00233496305069639
"138","ENSG00000238118.1",0.0616802778105379,0.0443420269062193
"139","ENSG00000162636.15",0.0251679012068639,0.0523107979806146
"140","ENSG00000162639.15",0.0275906035415816,0.0559922148088817
"141","ENSG00000134186.11",0.0590614394920069,0.0316069759674923
"142","ENSG00000143107.8",0.0827129672775556,0.275887167663808
"143","ENSG00000116266.10",0.0439683950091773,0.040262578948963
"144","ENSG00000162641.18",0.086847275095147,0.0272225714193201
"145","ENSG00000121957.12",0.107780455369315,0.193422904507412
"146","ENSG00000121940.15",0.0394365025246255,0.104456195770434
"147","ENSG00000244716.3",0.033976032011833,0.0615284671206148
"148","ENSG00000085433.15",0.0740315823735019,0.169628942661509
"149","ENSG00000197780.9",0.112402498432999,0.00313756249166888
"150","ENSG00000215717.5",0.0143640499007584,0.0380551122983923
"151","ENSG00000273382.1",0.0604745615213482,0.0680501301819293
"152","ENSG00000116299.16",0.0554284582770728,0.0211010359502313
"153","ENSG00000179902.12",0.0553961455019363,0.042085525026258
"154","ENSG00000031698.12",0.0187170985031829,0.0177172681133564
"155","ENSG00000143126.7",0.031706505229514,0.0464884899167946
"156","ENSG00000134222.16",0.0854880004413975,0.113279281513354
"157","ENSG00000221986.6",0.0601193675473201,0.0176680859359863
"158","ENSG00000134243.11",0.0395983198143368,0.0443267111755668
"159","ENSG00000143106.12",0.0402755633695562,0.0709850671438029
"160","ENSG00000143028.8",0.00822726016747011,0.0222235393843664
"161","ENSG00000162650.16",0.0629815688552833,0.0395208693444256
"162","ENSG00000174151.14",0.0575421405659391,0.0124348995683429
"163","ENSG00000181754.6",0.0290536057590131,0.044602908164186
"164","ENSG00000156097.12",0.0102419974793035,0.0333504321725167
"165","ENSG00000254942.1",0.0255163048023078,0.0068735800040365
"166","ENSG00000065135.9",0.037277612133751,0.0874135594986998
"167","ENSG00000116337.15",0.0586828939371203,0.012044557242191
"168","ENSG00000134183.11",0.0296791766835932,0.0371141321405836
"169","ENSG00000168765.15",0.0642598733111764,0.339377287940364
"170","ENSG00000213366.12",0.020794601733447,0.0184375867414832
"171","ENSG00000134184.12",0.213563912557287,0.133529789295189
"172","ENSG00000134201.10",0.19248069408253,0.278726245341097
"173","ENSG00000241720.2",0.0620901529723931,0.0565003759495663
"174","ENSG00000134202.10",0.288306207245903,0.601518019609967
"175","ENSG00000184371.13",0.050794950811812,0.0587831984600896
"176","ENSG00000168710.17",0.0575021735773479,0.0612303529302214
"177","ENSG00000143093.14",0.0332142528679762,0.0230968108790368
"178","ENSG00000258634.3",0.00752330130796566,0.0198873119842301
"179","ENSG00000156150.6",0.0507594985479652,0.0282960825657755
"180","ENSG00000186150.4",0.0608843359570516,0.0201784819777408
"181","ENSG00000197106.6",0.0182450587132426,0.0311809212819489
"182","ENSG00000116396.14",0.0678599603182213,0.0201225651797613
"183","ENSG00000162775.14",0.0113495702391761,0.0424582480882428
"184","ENSG00000227963.1",0.0128677196789899,0.0230323185729462
"185","ENSG00000224699.8",0.0491861559180649,0.0410643353539457
"186","ENSG00000273373.1",0.0225586512253324,0.024056113883641
"187","ENSG00000168679.17",0.0257413780599313,0.0816189067362345
"188","ENSG00000134248.13",0.0169626799725324,0.0254453457187008
"189","ENSG00000177301.13",0.0530999377745973,0.0539709882823535
"190","ENSG00000259834.1",0.0159887977134878,0.0356918210623161
"191","ENSG00000177272.8",0.0185971787168261,0.0306714673697605
"192","ENSG00000143119.12",0.0360950362031975,0.0618352873914242
"193","ENSG00000261654.1",0.0364082828462796,0.0292723138797487
"194","ENSG00000273010.1",0.0342772244162327,0.0290248796354084
"195","ENSG00000121931.15",0.0586937577158921,0.0383572045018151
"196","ENSG00000134255.13",0.053388462023016,0.0575023753094085
"197","ENSG00000156171.14",0.0279841058184366,0.186623693078283
"198","ENSG00000064886.13",0.0770912549024655,0.0406924718211954
"199","ENSG00000162777.16",0.0599986655916154,0.0319917449123813
"200","ENSG00000173947.13",0.0396820909253097,0.0308250905950219
"201","ENSG00000085465.12",0.0131928743690729,0.00852888553578799
"202","ENSG00000260948.1",0.0645921481230434,0.119034457118884
"203","ENSG00000243960.1",0.0446701142037444,0.0130836477708692
"204","ENSG00000116459.10",0.00446614856253606,0.055205975532613
"205","ENSG00000116455.13",0.0572402248187779,0.0201809038829414
"206","ENSG00000143110.11",0.0226578890162631,0.00964100550593038
"207","ENSG00000282608.1",0.0534126959455622,0.0933352210100854
"208","ENSG00000116473.14",0.0304501019855866,0.0536461446674941
"209","ENSG00000121933.18",0.0653310759632756,0.110513613812607
"210","ENSG00000231346.5",0.0817310075288814,0.0117248708857422
"211","ENSG00000227811.2",0.0518283716560107,0.00543777769168716
"212","ENSG00000064703.11",0.0515725398332275,0.101197771620212
"213","ENSG00000197852.9",0.128585890158095,0.0404353417482454
"214","ENSG00000232558.1",0.0329348230994411,0.0498684777517726
"215","ENSG00000171385.9",0.0737370019382279,0.0549333187588101
"216","ENSG00000231437.3",0.141268362931724,0.290564052835521
"217","ENSG00000231246.1",0.0648911144193396,0.0122594237861017
"218","ENSG00000143079.14",0.00135763119889142,0.026708738807873
"219","ENSG00000134245.17",0.0218343182305052,0.112642903416887
"220","ENSG00000273483.1",0.0473605587996417,0.0089414213292922
"221","ENSG00000116489.12",0.0180335333539904,0.0893582721341959
"222","ENSG00000007341.18",0.045155876586668,0.0295485576464628
"223","ENSG00000155363.18",0.0315181112957229,0.0395303517612528
"224","ENSG00000155366.16",0.0453821168194206,0.0097592397620286
"225","ENSG00000155367.15",0.0441281307334304,0.00895550034999051
"226","ENSG00000224167.1",0.136547529241425,0.0773005373075324
"227","ENSG00000226419.7",0.0445234819624894,0.0135626092104498
"228","ENSG00000155380.11",0.0424294170345412,0.0947742190283985
"229","ENSG00000238198.1",0.0458846642044546,0.0365809337036714
"230","ENSG00000198799.11",0.0759126850738063,0.0679245096475298
"231","ENSG00000081026.18",0.0368363077412464,0.0502481390163661
"232","ENSG00000232499.2",0.0202094438260702,0.034837092827619
"233","ENSG00000232450.1",0.0816918170471484,0.0305094580872283
"234","ENSG00000116793.15",0.024177026828606,0.0397131926627708
"235","ENSG00000081019.13",0.0793547860486404,0.0352100400215701
"236","ENSG00000134242.15",0.0222431435014134,0.0610597684817063
"237","ENSG00000188761.11",0.0285424471056907,0.0658337212593727
"238","ENSG00000118655.4",0.077843927350835,0.0960049950958102
"239","ENSG00000134262.12",0.0503949768174854,0.0194916800962837
"240","ENSG00000163349.21",0.0526704208924767,0.0467769738015756
"241","ENSG00000235527.6",0.068854876521759,0.0210194084778434
"242","ENSG00000116774.11",0.0620384512338943,0.0419487660882649
"243","ENSG00000134207.14",0.0992981680821085,0.0368392794369073
"244","ENSG00000197323.11",0.0516739610575919,0.0169311520333617
"245","ENSG00000116752.5",0.0475677262821716,0.0262331015113901
"246","ENSG00000175984.14",0.0428374129887952,0.0490979611598165
"247","ENSG00000213281.4",0.0307680686072737,0.0332819867299587
"248","ENSG00000009307.15",0.0164256266756459,0.0293688787733309
"249","ENSG00000052723.11",0.0203261932740359,0.0530900088955367
"250","ENSG00000134198.9",0.0443882945135128,0.163483620827149
