feature_id	partial_r2	partial_r2.gen	partial_r2.vmr
ENST00000509688.5	0.999698967544687	0.000755403415865326	2.27400945029767e-07
ENST00000572841.1	0.998204195681266	0.000865962981104065	1.55510006133031e-06
ENST00000556534.1	0.996031691109157	0.00244365212910877	9.69716647006921e-06
ENST00000345016.9	0.995540329727852	0.00321185784177231	1.43238269353189e-05
ENST00000398761.8	0.995461875846581	0.00130924364052892	5.94151018779437e-06
ENST00000519857.5	0.981760310950209	0.0014246976548845	2.59860422150596e-05
ENST00000390652.9	0.97184480948939	0.00562461415604482	0.000158362083112118
ENST00000412048.5	0.952855766333749	0.000990727971289755	4.6707110978175e-05
ENST00000366637.7	0.946620267933663	0.0011769669308374	6.28261794190397e-05
ENST00000321264.8	0.936543837106904	0.00221853046788074	0.000140779430753137
ENST00000566178.5	0.935986096074091	0.00707206796777938	0.000452710679446929
ENST00000503432.5	0.932350027055154	0.0111859309325169	0.000756727924947683
ENST00000409757.8	0.920610643073435	0.00143616089883131	0.000114015890201295
ENST00000360057.7	0.909336162836473	0.0150772627292082	0.00136696249295264
ENST00000372403.8	0.907950267108619	0.000850455448746085	7.8284196893097e-05
ENST00000562593.5	0.893154999717787	0.00189542876530505	0.000202517086963933
ENST00000395953.6	0.883963700720482	0.00235300922770795	0.000273034482953787
ENST00000595646.5	0.84466471371648	0.00277540045641933	0.000431117624449309
ENST00000377332.7	0.838239885185251	0.000371837454481203	6.01484693293034e-05
ENST00000428870.6	0.834785750195851	0.0106612077134034	0.00176138343437615
ENST00000330622.9	0.823119072860761	0.00265995208829911	0.000470494791524301
ENST00000340635.10	0.816479875990824	0.0021175749992234	0.00038861762645621
ENST00000629843.2	0.797037446184484	0.00291430033502721	0.000591493838582535
ENST00000504194.5	0.776655120124388	0.0043023206000911	0.000960901277613716
ENST00000444303.6	0.775346900617195	0.000583721056180755	0.000131134744446011
ENST00000413644.6	0.770276243215807	0.0584475831187324	0.0134267983689916
ENST00000590509.5	0.753221006445139	0.00217808850038894	0.0005375064879994
ENST00000543538.5	0.752812627024918	0.0118752132758641	0.00293540277317966
