feature_id	partial_r2	partial_r2.gen	partial_r2.vmr
ENSG00000125804.13	0.997800467775141	0.00277164777403532	6.09632859495008e-06
ENSG00000281128.1	0.993239178726712	0.0180914572123708	0.000122313108786174
ENSG00000205212.3	0.985296390616585	0.015662812412657	0.000230299875561407
ENSG00000206190.11	0.957224622160903	2.90805998821168e-05	1.24393364774515e-06
ENSG00000132429.9	0.952608095113635	0.00114401153567699	5.42168858877084e-05
ENSG00000013573.16	0.948064187367184	0.0244975212354009	0.00127229867285022
ENSG00000184227.7	0.939667177846179	0.00648781905822129	0.000391428433405832
ENSG00000140519.12	0.916509318300134	0.00117025034897083	9.77049993950806e-05
ENSG00000229089.6	0.772237526644232	0.0229757841277655	0.00523302142022806
ENSG00000128253.13	0.736691893221924	0.0314154513897813	0.00827194302902199
ENSG00000244731.7	0.726838158896109	0.0153446355580611	0.00419156890010821
ENSG00000137726.16	0.713714275812817	0.00508343501920734	0.00145531487583226
ENSG00000197165.10	0.697371281941757	2.28319721024694e-05	6.90961044811189e-06
ENSG00000224957.5	0.682303685146703	0.086270312643612	0.0274077604081173
ENSG00000157873.17	0.597037126696938	0.00752470771439343	0.00303217784135769
ENSG00000182348.6	0.596254983686333	0.00508968915905429	0.00205493663255387
ENSG00000247516.5	0.566293364027529	0.0554209108379432	0.0240364168020546
ENSG00000187498.14	0.551054863017085	0.000735798449825898	0.000330333135848904
ENSG00000262454.2	0.515594074402439	0.00429607677894842	0.0020810450485447
ENSG00000078269.13	0.511473045101482	0.0141263201699875	0.00690108817656551
ENSG00000146648.16	0.503571663585801	0.00943781809052643	0.00468520033405987
ENSG00000173821.19	0.487350587086157	0.0218764059058398	0.0112149266442937
ENSG00000170160.17	0.483971547691555	0.0491928519782609	0.0253849112709804
ENSG00000163132.6	0.456594731789001	0.0247105075359067	0.0134278199751793
ENSG00000179361.17	0.450514990066426	0.0158588057179598	0.00871417601746776
ENSG00000175497.16	0.406225585628202	0.0126223575699279	0.00749483297407537
ENSG00000117115.12	0.387102720395473	0.0302303013761302	0.0185280694750552
ENSG00000134020.7	0.375915677688124	0.00241621641426171	0.00150792278345335
ENSG00000251209.7	0.373272437569314	0.000298840701131117	0.000187291704174982
ENSG00000213977.7	0.372090759141913	0.0725613636424593	0.0455619507603642
ENSG00000105146.12	0.365007964566982	0.00505441804538099	0.00320951520256585
ENSG00000108684.14	0.352911080265837	0.05188863352934	0.0335765598169825
ENSG00000159176.13	0.339342315679486	0.0479955484022828	0.0317086278651453
ENSG00000245248.7	0.334342855149511	0.0194841212739752	0.012969744537155
ENSG00000064545.14	0.33433245217008	0.00405958565087791	0.00270233442542543
ENSG00000105497.7	0.32969981472959	0.0831247816525243	0.0557185565422494
ENSG00000133116.7	0.326138668294265	0.0195793328661457	0.0131937553190908
ENSG00000233672.6	0.323319168953368	0.0280825021145682	0.0190028908687548
ENSG00000187122.16	0.320160554042054	0.00778695156653649	0.00529387683869553
ENSG00000162496.8	0.308441414274196	0.015092927663278	0.0104376437092784
ENSG00000123643.12	0.307198864074226	0.0567624893378013	0.0393251170912034
ENSG00000104728.15	0.293692769203141	0.0235867595462395	0.0166594988185758
ENSG00000247572.7	0.284722180521873	0.0166378074033722	0.0119006546003811
ENSG00000168314.17	0.279328716254518	0.0092329344995663	0.00665391075854039
ENSG00000171502.14	0.266158861342392	0.0122938739116975	0.00902175042987316
ENSG00000154227.13	0.256224797356753	0.0736674456583312	0.0547920193227357
ENSG00000164440.14	0.246443381392051	0.00525073554091852	0.00395672651941914
ENSG00000116830.11	0.239520128802498	0.0191556867264329	0.0145675141744174
ENSG00000163827.12	0.220289551812275	0.0145305348230412	0.0113296098192808
ENSG00000185532.15	0.216118247389781	0.0313098718304202	0.0245432372044311
ENSG00000144119.3	0.213173196626584	0.0260768449404604	0.0205179605465667
ENSG00000196460.12	0.206504146046435	0.0263277581820956	0.0208909669613849
ENSG00000096060.14	0.205918403837933	0.0214302324026415	0.0170173531524136
ENSG00000140057.8	0.199636379130827	0.0103641304999327	0.00829507301408677
ENSG00000122674.11	0.197345048773485	0.0193530268977812	0.015533802860724
ENSG00000160766.14	0.185738184997214	0.00455948615894051	0.00371261547525898
ENSG00000100197.20	0.169470938318106	0.00822723213965977	0.00683295538919075
ENSG00000037280.15	0.16636810772185	0.000635682651409838	0.000529925331583175
ENSG00000120875.8	0.154329528087678	0.0014487558889215	0.00122517007627
ENSG00000268658.5	0.152939139922392	0.0520287670246782	0.0440715321447014
ENSG00000145685.13	0.140696549114847	0.0300172484453638	0.0257939251751781
ENSG00000144857.14	0.140517367263742	0.0445846138739417	0.0383197013119049
ENSG00000135973.2	0.134913733086297	0.0200779176244129	0.0173691308051042
ENSG00000178878.12	0.131605390353886	0.0327564215971912	0.0284454999462964
ENSG00000141012.12	0.122889613364313	0.0455492600725424	0.0399517291131971
ENSG00000076706.15	0.121883471802071	0.0333940278354988	0.0293238477854532
ENSG00000183091.19	0.11830264663281	0.018006183482394	0.0158760043206708
ENSG00000115267.5	0.11752558486034	0.0260009633531855	0.0229451849281701
ENSG00000102468.10	0.117344411008249	0.00798006824686063	0.00704365183862714
ENSG00000188157.13	0.115108401257676	0.106358155802157	0.0941154385270559
ENSG00000124251.10	0.110379407824664	0.0143316001116345	0.0127496865781324
ENSG00000261008.6	0.10727848173209	0.0047462146625888	0.00423704795961169
ENSG00000140961.12	0.105148878257358	0.0243099880087729	0.0217538200392006
ENSG00000172954.13	0.103010531799343	0.0898635137451181	0.0806066254048759
ENSG00000244026.6	0.0996232398668448	0.0630805685407632	0.0567962779300898
ENSG00000155090.14	0.0986631889138538	0.0067550523007795	0.00608857729950473
ENSG00000253540.5	0.0983873919787767	0.0286671543741724	0.0258466678198446
ENSG00000151062.14	0.0917876874569189	0.0348949801017486	0.0316920505743539
ENSG00000228672.3	0.0903729313597157	0.0436456167940352	0.0397012344633554
ENSG00000185518.11	0.0898944118653048	0.0556808193166839	0.0506754248120323
ENSG00000145476.15	0.0898126672341162	0.025622645149528	0.0233214070470556
ENSG00000215190.9	0.0896577708573336	0.029578225967389	0.0269263081612384
ENSG00000101198.14	0.0881103757259695	0.0427216590412705	0.0389574376115074
ENSG00000163071.10	0.0854782689767038	0.0118610826337454	0.0108472178220232
ENSG00000166473.17	0.0840807421402877	0.00383547418471676	0.00351298466880586
ENSG00000130612.14	0.0839096031286535	0.0944658269067361	0.0865392368617718
ENSG00000198785.4	0.0810122673762574	0.00913746467465737	0.00839721794329292
ENSG00000171962.17	0.0802624797129833	0.015220053904411	0.0139984546366777
ENSG00000145920.14	0.077476303664252	0.013171725407545	0.0121512288100879
ENSG00000172568.4	0.0746618803095292	0.00776399327008719	0.00718431893383195
ENSG00000160712.12	0.074567409880613	0.0433875542047445	0.040152256666642
ENSG00000127578.6	0.0725655247124742	0.0163622045129868	0.0151748725570491
ENSG00000184925.11	0.0716464721455765	0.0449227778193405	0.0417042192696052
ENSG00000170703.15	0.0677887266603118	0.0145176478294551	0.0135335149689935
ENSG00000234899.9	0.0670205515995643	0.0209416379494857	0.0195381178227128
ENSG00000154678.16	0.0640013475966094	0.0247472702377865	0.0231634115932307
ENSG00000164674.15	0.0637253087614214	0.0497829428166342	0.046610509414592
ENSG00000106399.11	0.0571007805186612	0.0119617801115044	0.0112787531307449
ENSG00000110811.19	0.0523730211934578	0.0123517964225178	0.011704895526704
ENSG00000149131.15	0.0509664298618698	0.113981307688615	0.108172087364739
ENSG00000186732.13	0.0456635760583156	0.00949972086314674	0.00906592963697967
ENSG00000110013.12	0.0438889136855678	0.0687170488528366	0.0657011322270075
ENSG00000261963.2	0.0428641765331395	0.0472222853023661	0.0451981409288672
ENSG00000133275.15	0.0426051316601909	0.0729392121605163	0.0698316274232269
ENSG00000231889.7	0.040184141122315	0.0260979155877273	0.0250491932647518
ENSG00000182175.13	0.0386658970380766	0.0217477021537693	0.0209068077414769
ENSG00000183666.16	0.0345543964489454	0.0755327323628439	0.0729227443839061
