""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
e1176434	1096	ENSG00000147403.16	ENSG00000147403	protein_coding	RPL10	6134	InGen	27.5026757315727	1	ENST00000489200.5	0.603307525914414	4.51750378621659	13.4973187899724	4.42405752339979e-30	7.3742750783151e-25	57.6954945899958	0.148577393780681
e1176394	1095	ENSG00000147403.16	ENSG00000147403	protein_coding	RPL10	6134	InGen	27.527748361144	1	ENST00000492572.5	0.603313523323545	4.51749971147436	13.4968816016169	4.43793654981365e-30	7.3742750783151e-25	57.6923961761103	0.172396699531324
e1176457	450	ENSG00000147403.16	ENSG00000147403	protein_coding	RPL10	6134	InGen	42.3036628779504	1	ENST00000467168.5	0.883265203367205	3.796789874101	13.2921756394318	1.92258004737381e-29	2.12976368187897e-24	56.2408701465936	0.123075866936371
e1176452	1576	ENSG00000147403.16	ENSG00000147403	protein_coding	RPL10	6134	InGen	30.8355473093352	1	ENST00000482732.1	0.410103101497426	5.19866492994007	13.0431200886269	1.14213339527772e-28	6.08240185471733e-24	54.4742738373487	0.113723466826438
e1176439	212	ENSG00000147403.16	ENSG00000147403	protein_coding	RPL10	6134	InGen	51.8011934879348	1	ENST00000491035.5	1.3817567586765	2.91283011140651	13.0052055682157	1.4977009862785e-28	6.08240185471733e-24	54.2033933836581	0.118879677108227
e1176402	216	ENSG00000147403.16	ENSG00000147403	protein_coding	RPL10	6134	InGen	50.8432439792232	2	ENST00000369817.6|ENST00000458500.5	1.38161322754793	2.91292560445867	13.0048907872163	1.50107454342109e-28	6.08240185471733e-24	54.201176687096	0.157726583193246
e1176463	208	ENSG00000147403.16	ENSG00000147403	protein_coding	RPL10	6134	InGen	52.7957769064088	1	ENST00000406022.6	1.38171044730667	2.91279168710597	13.0047411208953	1.50268120278672e-28	6.08240185471733e-24	54.2001190426467	0.164253247398437
e1176450	116	ENSG00000147403.16	ENSG00000147403	protein_coding	RPL10	6134	InGen	92.2835738561461	1	ENST00000485196.5	1.42162556248217	2.86577683900706	12.9997929126162	1.55677850974194e-28	6.08240185471733e-24	54.164241179766	0.151808614602328
e1176412	1638	ENSG00000147403.16	ENSG00000147403	protein_coding	RPL10	6134	InGen	6.7461002616546	3	ENST00000424325.6|ENST00000618723.4|ENST00000344746.8	1.37197920319866	2.92503780132518	12.9918926645785	1.64721154917133e-28	6.08240185471733e-24	54.1098086662506	0.11680525937908
e544335	1173	ENSG00000196312.12	ENSG00000196312	protein_coding	MFSD14C		InGen	2.11764246345074	1	ENST00000637864.1	1.27463490134926	0.984822029478701	12.9439211501437	2.32074435554612e-28	7.71250650934285e-24	53.6345935772196	0.155260687004284
e364586	645	ENSG00000233913.7	ENSG00000233913	processed_pseudogene	""		InGen	8.64810010417194	1	ENST00000522551.1	-2.84938574184365	1.18071217544397	-12.8846478619389	3.54416615397883e-28	1.07075381253239e-23	53.1563181744695	0.120949743496239
e1176425	110	ENSG00000147403.16	ENSG00000147403	protein_coding	RPL10	6134	InGen	72.8022799482552	1	ENST00000436473.5	2.2314469166172	2.23707130636164	12.3984796984348	1.13373797324165e-26	3.13978339091186e-22	49.9203119108879	0.128667594306595
e442180	26	ENSG00000146733.13	ENSG00000146733	protein_coding	PSPH	5723	InGen	23.7670122807922	2	ENST00000413218.5|ENST00000416592.1	-1.1334298694172	-0.808182970191509	-12.2559979814428	3.12081971372284e-26	7.97799149724461e-22	47.886627369876	0.115793622937382
e442175	51	ENSG00000146733.13	ENSG00000146733	protein_coding	PSPH	5723	InGen	14.7735700837082	1	ENST00000424596.1	-1.00756231374857	-0.506170695274186	-12.0584971376188	1.26663535393359e-25	3.00671186098141e-21	46.8543601855445	0.0935364801793661
e183445	318	ENSG00000230076.1	ENSG00000230076	processed_pseudogene	""		InGen	4.66388572654034	1	ENST00000457497.1	-5.19658840440824	-1.50239665730372	-11.6295497184399	2.62098114796228e-24	5.80685362614105e-20	41.8256433181238	0.15495934375866
e138812	7308	ENSG00000068654.15	ENSG00000068654	protein_coding	POLR1A	25885	InGen	1.28214953884418	1	ENST00000263857.10	0.584451463405623	3.0735640344345	11.276385412166	3.12651678226323e-23	6.49395122332974e-19	42.1237804664924	0.13894973803299
e479609	90	ENSG00000204894.4	ENSG00000204894	processed_pseudogene	""		InGen	3.96857509816126	1	ENST00000472406.1	-4.91493337005589	-2.90994723085315	-11.2119265793874	4.90689689446412e-23	9.59237728259039e-19	36.5448312310472	0.104162590253979
e1124743	2819	ENSG00000100058.12	ENSG00000100058	transcribed_unprocessed_pseudogene	CRYBB2P1	1416	InGen	0.239595483668652	1	ENST00000609513.1	2.9121511808552	-1.54829642862625	11.1855539813205	5.89960254846222e-23	1.08922723073772e-18	40.0872830180411	0.0935364801793661
e967722	3012	ENSG00000176809.10	ENSG00000176809	protein_coding	LRRC37A3	374819	InGen	0.361658168572833	1	ENST00000319651.9	1.42129497316624	-0.269445996694809	11.1509093135864	7.51401760345842e-23	1.27657910339311e-18	40.9190766451272	0.153894857097966
e967736	3006	ENSG00000176809.10	ENSG00000176809	protein_coding	LRRC37A3	374819	InGen	0.362105230401402	1	ENST00000584306.5	1.42034762341658	-0.270157561793939	11.1477297814942	7.68262236153396e-23	1.27657910339311e-18	40.897383977409	0.128643595316641
e442127	159	ENSG00000146733.13	ENSG00000146733	protein_coding	PSPH	5723	InGen	5.89871129068445	7	ENST00000437355.6|ENST00000275605.7|ENST00000395471.7|ENST00000421626.5|ENST00000427797.5|ENST00000419984.6|ENST00000421312.5	-0.798413100115083	-0.174222608308108	-11.014718887597	1.94133687798814e-22	3.07220258726153e-18	40.0268915709675	0.145508257078346
e1124745	3754	ENSG00000272977.1	ENSG00000272977	sense_intronic	""		InGen	0.40569387290743	1	ENST00000609475.1	2.17756129958702	-0.0905721111584451	10.952551923853	2.99138892998978e-22	4.51875132597534e-18	39.664433041194	0.114368550011213
e1124742	1693	ENSG00000100058.12	ENSG00000100058	transcribed_unprocessed_pseudogene	CRYBB2P1	1416	InGen	1.08845758176391	1	ENST00000609084.1	2.35233884682274	0.136862457004663	10.5702312458451	4.21414710601181e-21	6.0890577982339e-17	37.167193443887	0.173633194526146
e1124727	812	ENSG00000100058.12	ENSG00000100058	transcribed_unprocessed_pseudogene	CRYBB2P1	1416	InGen	1.64429103068806	1	ENST00000382734.9	2.43775566331848	-0.388784390995111	10.5209315931757	5.91639381698184e-21	8.19245517001566e-17	36.6794887779826	0.0909560009738778
e313830	812	ENSG00000171503.11	ENSG00000171503	protein_coding	ETFDH	2110	InGen	1.57667332019555	1	ENST00000510353.5	0.775056654701194	0.180654526776616	10.1854708151607	5.88024541755905e-20	7.81670431748792e-16	34.6284937689236	0.172288965425755
e324802	2329	ENSG00000242110.7	ENSG00000242110	protein_coding	AMACR	23600	InGen	2.29084706751596	2	ENST00000382072.6|ENST00000382079.3	0.59670379872216	2.32455734032375	10.0830330265622	1.18031898300743e-19	1.50867010501491e-15	34.0230409708528	0.147339793526216
e1124730	266	ENSG00000100058.12	ENSG00000100058	transcribed_unprocessed_pseudogene	CRYBB2P1	1416	InGen	5.05753838328948	1	ENST00000415709.5	-0.83506238004543	0.366289771945174	-10.0167750438298	1.85017687286771e-19	2.27728677771575e-15	33.530267575029	0.100626811923198
e324798	3325	ENSG00000242110.7	ENSG00000242110	protein_coding	AMACR	23600	InGen	1.70227972153732	1	ENST00000335606.10	0.581463688190572	2.41097929913813	9.96315489665933	2.66004911663588e-19	3.15718379600887e-15	33.2218841620947	0.161044373059276
e1182746	68	ENSG00000210154.1	ENSG00000210154	Mt_tRNA	MT-TD		InGen	20.4624858418633	1	ENST00000387419.1	1.09433184957428	0.331028891345847	9.94506808815496	3.00617318066854e-19	3.44496043778757e-15	33.0622813646536	0.103305946888777
e1124741	173	ENSG00000100058.12	ENSG00000100058	transcribed_unprocessed_pseudogene	CRYBB2P1	1416	InGen	1.01415078566703	1	ENST00000509460.2	2.54117243379717	-3.30972489820845	9.89108055824962	4.32909070653791e-19	4.79560795137679e-15	29.0633829912055	0.172904370836847
e324807	1419	ENSG00000242110.7	ENSG00000242110	protein_coding	AMACR	23600	InGen	2.87676656735679	2	ENST00000506639.5|ENST00000514195.1	0.590183476576303	1.94039581340585	9.84111439553462	6.06354454071348e-19	6.14941374701203e-15	32.4223572612423	0.147483754200456
e463520	217	ENSG00000233705.6	ENSG00000233705	antisense	SLC26A4-AS1	286002	InGen	1.28306131864926	2	ENST00000629014.2|ENST00000591896.5	0.95997041319424	-1.98472834281697	9.840534394041	6.08728583655542e-19	6.14941374701203e-15	31.0716282135709	0.102503023233396
e873977	345	ENSG00000248124.7	ENSG00000248124	transcribed_unprocessed_pseudogene	RRN3P1		InGen	0.571139827733391	1	ENST00000514813.6	1.49243013466497	-2.92478278739108	9.84007106126	6.10631794551173e-19	6.14941374701203e-15	29.485155633681	0.101160625140241
