feature_id	partial_r2	partial_r2.gen	partial_r2.vmr
ENSG00000022556.15	0.998633980687866	0.00343098411982137	4.68679056730247e-06
ENSG00000081052.11	0.992887758864827	0.00176871232893262	1.25795085821229e-05
ENSG00000151725.11	0.97007092361573	0.000518771938280343	1.55263649668082e-05
ENSG00000089101.17	0.931963201048815	5.67028674408825e-05	3.85788159203103e-06
ENSG00000221923.8	0.930111442099581	0.00691034564758869	0.000482954091903409
ENSG00000137491.14	0.927557711683915	1.97487249475943e-05	1.43064282652869e-06
ENSG00000269235.1	0.92068870897384	0.000275504002819744	2.18505781465088e-05
ENSG00000161281.10	0.896454515080017	0.00229415861526744	0.000237549766301224
ENSG00000234336.6	0.882524166246869	0.00273767092505752	0.000321610174462838
ENSG00000204604.9	0.853763634106287	0.0115100141992878	0.00168318264788888
ENSG00000173821.19	0.823479156415566	0.0024064327559155	0.000424785540103418
ENSG00000008283.15	0.779104989415386	0.0532890869105642	0.0117712934171535
ENSG00000268658.5	0.764810314718421	0.040788589717308	0.00959305557869314
ENSG00000128253.13	0.651107978141241	0.0449047537459461	0.0156669103254928
ENSG00000167693.16	0.639012092151091	0.0126003761717067	0.00454858343233365
ENSG00000135702.14	0.629053044413679	0.00232115571405525	0.000861025645570587
ENSG00000176472.10	0.614401162688439	0.00306794460650603	0.001182995873205
ENSG00000166435.15	0.600742891717633	0.0130374592900995	0.00520529829551421
ENSG00000197181.11	0.594807324522056	0.0222237032704318	0.0090048817871742
ENSG00000146411.5	0.565585558251665	0.00014067449142308	6.11110306597882e-05
ENSG00000092758.15	0.532591823543173	0.00368867921928251	0.00172411882741903
ENSG00000142583.17	0.505990845010346	0.000473048518111579	0.000233690298701409
ENSG00000166016.5	0.489065344361849	0.00895785874776467	0.00457688047454434
ENSG00000231205.11	0.486127107959178	0.0127857501218945	0.00657025039204922
ENSG00000261377.5	0.460364502444595	0.0296602733172072	0.0160057363491604
ENSG00000073849.14	0.433355344233546	0.012863081375463	0.00728879631809512
ENSG00000145832.12	0.391162399497998	0.0282127107896371	0.0171769591408196
ENSG00000179344.16	0.385211511491811	0.0314800734090962	0.0193535867493051
ENSG00000231389.7	0.369766324678417	0.0193940106688252	0.0122227586230397
ENSG00000205609.12	0.365334426753819	0.0603083589759201	0.0382756392209888
ENSG00000123179.13	0.355938412993737	0.00576726044179679	0.00371447091282208
ENSG00000251209.7	0.35398757765639	0.0116532349007923	0.00752813450639993
ENSG00000135314.12	0.345545739620561	0.022831062146888	0.0149418858910186
ENSG00000101190.12	0.344796984892471	0.0182699080854145	0.011970498863301
ENSG00000112902.11	0.343091763336021	0.0616303025199072	0.0404854533534198
ENSG00000183098.10	0.332270342017537	0.0133397270075592	0.00890733135233693
ENSG00000139044.10	0.317352922824536	0.00757900450575505	0.00517378527375336
ENSG00000197943.9	0.313404882640133	0.00436947309644158	0.00300005889345209
ENSG00000189223.14	0.289362258580384	0.00593288588407317	0.00421613262475808
ENSG00000197360.9	0.256211902826625	0.00266923345127384	0.00198534406963449
ENSG00000176840.11	0.237497764862731	0.0173176950554452	0.0132047811872026
ENSG00000180089.5	0.178668101634211	0.031536182506035	0.0259016726448917
ENSG00000141179.13	0.176577108073081	0.0168235658819892	0.0138529092710706
ENSG00000123836.14	0.148333558961345	0.000542061475196758	0.000461655567404986
ENSG00000163638.13	0.13452750696727	0.0316249185370578	0.0273704970882244
